,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
83,The Shape of Water,7.3 (410k),"Drama , Fantasy , Romance , Mystery & Thriller , Science-Fiction ",2h 3min,R,Guillermo del Toro 
84,Nomadland,7.3 (152k),Drama ,1h 48min,R,Chloé Zhao 
85,Love Actually,7.6 (475k),"Drama , Comedy , Romance ",2h 14min,R,Richard Curtis 
86,Predators,6.4 (223k),"Mystery & Thriller , Animation , Action & Adventure , Science-Fiction ",1h 47min,R,Nimród Antal 
87,A Beautiful Mind,8.2 (913k),"Romance , Drama ",2h 15min,PG-13,Ron Howard 
88,The Girl Next Door,6.7 (222k),"Romance , Comedy , Drama ",1h 50min,NULL,Luke Greenfield 
89,The Ledge,5.1 (1k),Mystery & Thriller ,1h 26min,R,Howard J. Ford 
90,Oculus,6.5 (127k),Horror ,1h 44min,R,Mike Flanagan 
91,Resident Evil,6.6 (266k),"Science-Fiction , Horror , Action & Adventure , Made in Europe ",1h 40min,R,Paul W. S. Anderson 
92,No Exit,6.1 (19k),"Mystery & Thriller , Drama , Horror ",1h 35min,R,Damien Power 
93,I Love You Phillip Morris,6.6 (95k),"Romance , Comedy , Drama , Crime ",1h 38min,R,John Requa 
94,The Boss Baby: Family Business,5.8 (17k),"Comedy , Animation , Kids & Family , Fantasy ",1h 47min,PG,Tom McGrath 
95,Unstoppable,6.8 (195k),"Mystery & Thriller , Action & Adventure ",1h 38min,PG-13,Tony Scott 
96,Rock of Ages,5.9 (77k),"Romance , Comedy , Drama ",2h 3min,R,Adam Shankman 
97,Before Midnight,7.9 (154k),"Romance , Drama ",1h 49min,R,Richard Linklater 
98,The Wrecking Crew,7.6 (3k),"Documentary , Music & Musical , History ",1h 41min,PG,Denny Tedesco 
99,Sense and Sensibility,7.7 (114k),"Drama , Romance ",2h 16min,PG,Ang Lee 
100,Alien³,6.4 (295k),"Horror , Science-Fiction , Action & Adventure ",1h 54min,R,David Fincher 
101,Chaos Walking,5.7 (45k),"Science-Fiction , Fantasy , Action & Adventure ",1h 49min,PG-13,Doug Liman 
102,Let the Right One In,7.9 (214k),"Drama , Made in Europe , Action & Adventure , Crime , Fantasy , Horror , Romance ",1h 50min,R,Tomas Alfredson 
103,Funny People,6.3 (119k),"Comedy , Drama , Made in Europe ",2h 26min,R,NULL
104,Riders of Justice,7.5 (46k),"Drama , Comedy , Action & Adventure , Made in Europe ",1h 56min,NULL,Anders Thomas Jensen 
105,The Vow,6.8 (193k),"Drama , Romance , Comedy , Made in Europe ",1h 44min,PG-13,Michael Sucsy 
106,Willy's Wonderland,5.5 (27k),"Comedy , Action & Adventure , Horror , Mystery & Thriller ",1h 28min,NULL,Kevin Lewis 
107,Pleasantville,7.5 (128k),"Fantasy , Comedy , Drama ",2h 4min,PG-13,Gary Ross 
108,Easy A,7.0 (384k),"Comedy , Romance , Drama , Made in Europe ",1h 33min,PG-13,Will Gluck 
109,Runaway Jury,7.1 (96k),"Mystery & Thriller , Made in Europe , Crime , Drama ",2h 1min,PG-13,Gary Fleder 
110,Predator 2,6.2 (159k),"Science-Fiction , Mystery & Thriller , Action & Adventure , Horror ",1h 48min,R,Stephen Hopkins 
111,The Burning Sea,6.3 (3k),"Drama , Mystery & Thriller , Action & Adventure ",1h 46min,PG-13,John Andreas Andersen 
112,Sundown,6.6 (2k),Drama ,1h 22min,R,Michel Franco 
113,The Accursed,6.3 (2k),"Horror , Drama ",1h 24min,NULL,Elizabeta Vidovic 
114,WarHunt,4.2,"Mystery & Thriller , Action & Adventure , Horror ",1h 33min,R,Mauro Borrelli 
115,The Art of Self-Defense,6.6 (36k),"Mystery & Thriller , Comedy , Crime , Drama , Sport , Action & Adventure ",1h 44min,R,Riley Stearns 
116,Marie Antoinette,6.5 (110k),"Drama , Music & Musical , History , Romance , Made in Europe ",2h 3min,PG-13,Sofia Coppola 
117,Reign of Fire,6.2 (134k),"Fantasy , Action & Adventure , Mystery & Thriller , Made in Europe ",1h 41min,PG-13,Rob Bowman 
118,The Biggest Little Farm,8.0 (7k),Documentary ,1h 31min,PG,John Chester 
119,Crash,7.8 (433k),"Drama , Mystery & Thriller , Crime , Made in Europe ",1h 52min,NULL,Paul Haggis 
120,Personal Shopper,6.1 (39k),"Mystery & Thriller , Drama , Fantasy , Horror , Made in Europe ",1h 46min,R,Olivier Assayas 
121,Robots,6.4 (145k),"Animation , Science-Fiction , Fantasy , Comedy , Kids & Family , Romance ",1h 31min,PG,Chris Wedge 
122,Die Hard 2,7.1 (357k),"Mystery & Thriller , Action & Adventure ",2h 4min,R,Renny Harlin 
123,Last Survivors,4.7 (1k),"Mystery & Thriller , Science-Fiction ",1h 38min,NULL,Drew Mylrea 
124,Leave No Trace,7.1 (58k),Drama ,1h 48min,PG,Irene Taylor Brodsky 
125,St. Elmo's Fire,6.3 (41k),"Romance , Drama ",1h 43min,R,Joel Schumacher 
126,Die Hard: With a Vengeance,7.6 (383k),"Mystery & Thriller , Action & Adventure ",2h 8min,R,John McTiernan 
127,The Adjustment Bureau,7.0 (255k),"Science-Fiction , Mystery & Thriller , Romance ",1h 46min,PG-13,George Nolfi 
128,Hostiles,7.2 (83k),"Western , Drama , Documentary ",2h 14min,R,Scott Cooper 
129,Masterminds,5.8 (55k),"Crime , Comedy , Action & Adventure ",1h 34min,PG-13,Jared Hess 
130,The Croods: A New Age,6.9 (41k),"Fantasy , Action & Adventure , Comedy , Kids & Family , Animation ",1h 35min,PG,Joel Crawford 
131,The Beach Bum,5.5 (21k),"Comedy , Made in Europe ",1h 35min,R,Harmony Korine 
132,Transcendence,6.2 (227k),"Mystery & Thriller , Science-Fiction , Drama , Action & Adventure ",1h 59min,PG-13,Wally Pfister 
133,The Nightingale,7.3 (29k),"Mystery & Thriller , Drama , Horror ",2h 16min,R,Jennifer Kent 
134,Flee,8.0 (13k),"Animation , Made in Europe , Drama , Documentary ",1h 29min,PG-13,Jonas Poher Rasmussen 
135,Get Him to the Greek,6.3 (177k),"Comedy , Music & Musical ",1h 49min,R,Nicholas Stoller 
136,Rio,6.9 (224k),"Comedy , Crime , Drama , Animation , Kids & Family , Music & Musical ",1h 37min,G,Carlos Saldanha 
137,Bergman Island,6.7 (5k),Drama ,1h 53min,R,Mia Hansen-Løve 
138,Serena,5.4 (28k),"Drama , History , Romance ",1h 42min,R,Susanne Bier 
139,Three Identical Strangers,7.6 (34k),"Documentary , Drama , History ",1h 37min,PG-13,Tim Wardle 
140,"Me, Myself & Irene",6.6 (235k),"Comedy , Crime ",1h 56min,R,Bobby Farrelly 
141,AVP: Alien vs. Predator,5.6 (195k),"Horror , Science-Fiction , Mystery & Thriller , Action & Adventure , Made in Europe ",1h 41min,PG-13,Paul W. S. Anderson 
142,"I, Tonya",7.5 (209k),"Drama , Comedy , Sport ",1h 59min,R,Craig Gillespie 
143,Crush,6.2 (4k),"Romance , Comedy ",1h 32min,NULL,Sammi Cohen 
144,An Education,7.3 (133k),Drama ,1h 40min,PG-13,Lone Scherfig 
